id_cliente,nombre,email,ciudad,fecha_registro
3373,  CLIENTE 3373  ,cliente3373@mail.com,  Trujillo,2020/07/27 01:43:16
3374,  Cliente 3374  ,cliente3374@mail.com,,2020-08-02
3375,  cliente 3375  ,cliente3375@mail.com,Tacna,2024/06/12 21:33:58
3376,Cliente 3376,cliente3376@mail.com,  Lima  ,2024-08-04
3377,cliente 3377,   TEST@MAIL.COM  ,Tacna,04/09/2022
3378,cliente 3378,cliente3378@mail.com,,N/A
3379,  cliente 3379  ,cliente3379@mail.com,tacna  ,2019-04-01
3380,  CLIENTE 3380,cliente3380@mail.com,Tacna,N/A
3381,  Cliente 3381  ,cliente3381@mail.com,piura,09-05-2020
3382,CLIENTE 3382,cliente3382@mail.com,TRUJILLO  ,2022/10/28 18:44:33
3383,  Cliente 3383,cliente3383@mail.com,  CUSCO  ,2024/01/14 21:52:05
3384,CLIENTE 3384  ,,cusco  ,N/A
3385,  Cliente 3385  ,cliente3385@mail.com,  Lima  ,04-23-2022
3386,CLIENTE 3386,cliente3386@mail.com,  Tacna  ,01-14-2019
3387,CLIENTE 3387  ,cliente3387@mail.com,Lima,12-29-2024
3388,CLIENTE 3388,cliente3388@mail.com,PIURA,2020-10-29
3389,Cliente 3389  ,cliente3389@mail.com,  PIURA,10-01-2020
3390,cliente 3390  ,cliente3390@mail.com,Arequipa,N/A
3391,  Cliente 3391,cliente3391@mail.com,  iquitos  ,N/A
3392,CLIENTE 3392  ,cliente3392@mail.com,PIURA,14/07/2019
3393,  Cliente 3393,cliente3393@mail.com,AREQUIPA  ,2023/11/29 18:10:49
3394,  CLIENTE 3394,cliente3394@mail.com,TRUJILLO  ,2019/11/13 03:10:56
3395,CLIENTE 3395,cliente3395@mail.com,lima,27/07/2023
3396,  CLIENTE 3396  ,cliente3396@mail.com,Chiclayo,N/A
3397,  Cliente 3397  ,cliente3397@mail.com,TRUJILLO,N/A
3398,Cliente 3398,cliente3398@mail.com,Piura  ,N/A
3399,CLIENTE 3399  ,cliente3399@mail.com,Trujillo,2020/09/04 06:55:23
3400,cliente 3400,cliente3400@mail.com,Trujillo,11-22-2022
3401,  cliente 3401  ,cliente3401@mail.com,Iquitos,2019/12/21 01:05:54
3402,Cliente 3402,cliente3402@mail.com,  Iquitos,26/03/2021
3403,CLIENTE 3403,cliente3403@mail.com,IQUITOS,09-14-2024
3404,Cliente 3404,cliente3404@mail.com,Trujillo,2023-03-01
3405,  Cliente 3405,cliente3405@mail.com,piura  ,2023-06-28
3406,  Cliente 3406,cliente3406@mail.com,  Chiclayo  ,N/A
3407,Cliente 3407  ,cliente3407@mail.com,tacna,08-31-2021
3408,  CLIENTE 3408  ,cliente3408@mail.com,Trujillo,2024/01/29 17:22:16
3409,  Cliente 3409,cliente3409@mail.com,  arequipa  ,22/04/2022
3410,  CLIENTE 3410,cliente3410@mail.com,Piura,N/A
3411,Cliente 3411  ,cliente3411@mail.com,  Trujillo  ,N/A
3412,CLIENTE 3412,cliente3412@mail.com,  chiclayo,12-29-2023
3413,  Cliente 3413,cliente3413@mail.com,  TACNA  ,21/12/2019
3414,Cliente 3414,cliente3414@mail.com,  IQUITOS  ,2021-12-16
3415,  Cliente 3415,cliente3415@mail.com,Piura,N/A
3416,  CLIENTE 3416,cliente3416@mail.com,  Cusco  ,N/A
3417,Cliente 3417,cliente3417@mail.com,  TACNA  ,04-02-2024
3418,Cliente 3418,cliente3418@mail.com,  Arequipa,N/A
3419,CLIENTE 3419,cliente3419@mail.com,Trujillo,09-23-2024
3420,Cliente 3420,cliente3420@mail.com,Chiclayo,13/07/2021
3421,  CLIENTE 3421,cliente3421@mail.com,  CUSCO,2024-03-24
3422,cliente 3422  ,cliente3422@mail.com,chiclayo,2024-01-08
3423,Cliente 3423  ,cliente3423@mail.com,  Cusco,N/A
3424,  Cliente 3424,cliente3424@mail.com,  Piura,N/A
3425,Cliente 3425  ,cliente3425@mail.com,  CUSCO,02-21-2020
3426,cliente 3426,cliente3426@mail.com,Arequipa,31/08/2021
3427,cliente 3427  ,cliente3427@mail.com,  Arequipa,01-02-2020
3428,cliente 3428,cliente3428@mail.com,lima,2021/01/11 05:16:19
3429,  Cliente 3429,cliente3429@mail.com,AREQUIPA,N/A
3430,  cliente 3430,cliente3430@mail.com,  Tacna,2019-12-30
3431,  Cliente 3431  ,cliente3431@mail.com,CUSCO  ,2020-07-22
3432,CLIENTE 3432  ,cliente3432@mail.com,AREQUIPA,03-05-2022
3433,  CLIENTE 3433,cliente3433@mail.com,Piura,11-24-2024
3434,cliente 3434,cliente3434@mail.com,  chiclayo  ,N/A
3435,CLIENTE 3435  ,cliente3435@mail.com,  Iquitos,05-07-2023
3436,Cliente 3436  ,cliente3436@mail.com,  chiclayo,2022-04-21
3437,Cliente 3437  ,cliente3437@mail.com,LIMA,2022-07-23
3438,cliente 3438,cliente3438@mail.com,chiclayo,2024-01-28
3439,Cliente 3439,cliente3439@mail.com,  Cusco,2020/03/04 08:07:50
3440,cliente 3440,cliente3440@mail.com,Lima,11-21-2023
3441,CLIENTE 3441,cliente3441@mail.com,  cusco  ,N/A
3442,  CLIENTE 3442,   TEST@MAIL.COM  ,piura,2022-08-07
3443,CLIENTE 3443,cliente3443@mail.com,lima  ,2020/07/31 02:47:58
3444,cliente 3444,cliente3444@mail.com,Trujillo,02-21-2023
3445,  cliente 3445,cliente3445@mail.com,TACNA,28/05/2024
3446,cliente 3446,cliente3446@mail.com,  Tacna,N/A
3447,Cliente 3447,cliente3447@mail.com,  Cusco,N/A
3448,Cliente 3448,cliente3448@mail.com,  Chiclayo  ,N/A
3449,Cliente 3449,cliente3449@mail.com,Iquitos,N/A
3450,cliente 3450,cliente3450@mail.com,  IQUITOS  ,21/09/2023
3451,  cliente 3451,cliente3451@mail.com,Trujillo,06-02-2020
3452,CLIENTE 3452  ,cliente3452@mail.com,Lima  ,03-02-2023
3453,  cliente 3453,cliente3453@mail.com,  Trujillo,06-16-2021
3454,cliente 3454,cliente3454@mail.com,  Trujillo,N/A
3455,Cliente 3455  ,cliente3455@mail.com,  chiclayo,04/08/2020
3456,CLIENTE 3456  ,cliente3456@mail.com,Iquitos  ,2021/09/04 08:47:09
3457,  Cliente 3457,cliente3457@mail.com,  Lima,N/A
3458,  Cliente 3458  ,cliente3458@mail.com,Piura,08/04/2024
3459,  Cliente 3459,cliente3459@mail.com,CHICLAYO,2019-06-16
3460,,cliente3460@mail.com,Trujillo,01-20-2022
3461,cliente 3461,cliente3461@mail.com,  trujillo,N/A
3462,Cliente 3462,cliente3462@mail.com,piura,N/A
3463,Cliente 3463  ,cliente3463@mail.com,TRUJILLO  ,29/02/2020
3464,  cliente 3464,cliente3464@mail.com,TRUJILLO,08-29-2020
3465,cliente 3465,cliente3465@mail.com,TRUJILLO,2022/04/07 20:57:09
3466,Cliente 3466,cliente3466@mail.com,  Tacna  ,2023-10-11
3467,CLIENTE 3467,cliente3467@mail.com,  Chiclayo,20/04/2023
3468,CLIENTE 3468  ,cliente3468@mail.com,arequipa  ,2024/07/22 00:24:39
3469,  Cliente 3469,cliente3469@mail.com,Chiclayo  ,2023/03/18 19:37:37
3470,CLIENTE 3470  ,cliente3470@mail.com,  PIURA,2022-06-25
3471,CLIENTE 3471,cliente3471@mail.com,,2024-10-28
3472,  Cliente 3472  ,cliente3472@mail.com,Chiclayo,2023-03-08
3473,  Cliente 3473,cliente3473@mail.com,  tacna,2022/07/15 07:39:04
3474,Cliente 3474,,  Iquitos,10/10/2022
3475,  Cliente 3475  ,cliente3475@mail.com,,2023/02/27 08:04:37
3476,  cliente 3476,cliente3476@mail.com,Cusco,03/06/2020
3477,  Cliente 3477,,  Chiclayo  ,2019/09/14 20:22:07
3478,  CLIENTE 3478  ,cliente3478@mail.com,  CUSCO,2023-10-23
3479,Cliente 3479  ,cliente3479@mail.com,TRUJILLO,04-06-2019
3480,  Cliente 3480,cliente3480@mail.com,Tacna,N/A
3481,  Cliente 3481  ,cliente3481@mail.com,  TACNA,2021/06/26 11:48:08
3482,CLIENTE 3482  ,cliente3482@mail.com,chiclayo,N/A
3483,  Cliente 3483,cliente3483@mail.com,  Piura  ,N/A
3484,Cliente 3484,cliente3484@mail.com,  piura  ,N/A
3485,Cliente 3485,cliente3485@mail.com,tacna  ,2023/07/29 07:00:14
3486,Cliente 3486,cliente3486@mail.com,  Piura,06-15-2021
3487,Cliente 3487,cliente3487@mail.com,  Tacna  ,N/A
3488,  cliente 3488  ,cliente3488@mail.com,Chiclayo,2022/11/21 20:21:15
3489,  Cliente 3489,cliente3489@mail.com,  Arequipa,2023/10/24 09:57:18
3490,  Cliente 3490,cliente3490@mail.com,  tacna,2023/03/19 21:14:23
3491,  cliente 3491,cliente3491@mail.com,Cusco  ,2023/09/04 22:33:18
3492,CLIENTE 3492,cliente3492@mail.com,  PIURA,2023/05/07 00:27:16
3493,Cliente 3493,cliente3493@mail.com,TACNA  ,18/12/2019
3494,  cliente 3494,cliente3494@mail.com,TACNA,15/11/2023
3495,CLIENTE 3495,cliente3495@mail.com,chiclayo,N/A
3496,cliente 3496,cliente3496@mail.com,  Piura,12/04/2021
3497,Cliente 3497,cliente3497@mail.com,  AREQUIPA,2023/08/15 08:55:54
3498,CLIENTE 3498  ,cliente3498@mail.com,  Chiclayo  ,2022/02/13 19:11:47
3499,  cliente 3499,cliente3499@mail.com,Arequipa  ,12/08/2023
3500,  CLIENTE 3500  ,cliente3500@mail.com,  Iquitos,N/A
3501,CLIENTE 3501  ,cliente3501@mail.com,  Chiclayo,N/A
3502,,cliente3502@mail.com,  PIURA  ,2023-08-25
3503,cliente 3503,cliente3503@mail.com,  lima,09/11/2020
3504,Cliente 3504,cliente3504@mail.com,piura  ,2022/08/13 21:49:53
3505,  cliente 3505  ,cliente3505@mail.com,  Piura  ,2019/11/15 04:43:23
3506,  Cliente 3506  ,cliente3506@mail.com,  arequipa,2024-07-23
3507,CLIENTE 3507,cliente3507@mail.com,arequipa  ,08/02/2021
3508,  CLIENTE 3508  ,cliente3508@mail.com,PIURA,N/A
3509,Cliente 3509,cliente3509@mail.com,Piura  ,04-11-2019
3510,cliente 3510  ,cliente3510@mail.com,PIURA,2022-10-29
3511,Cliente 3511,cliente3511@mail.com,arequipa,N/A
3512,Cliente 3512,cliente3512@mail.com,Piura,2021/12/18 23:46:58
3513,CLIENTE 3513  ,cliente3513@mail.com,PIURA,2019-09-28
3514,  CLIENTE 3514,cliente3514@mail.com,  Iquitos,2022-09-26
3515,Cliente 3515,cliente3515@mail.com,Trujillo,12-31-2019
3516,CLIENTE 3516,cliente3516@mail.com,Lima,N/A
3517,Cliente 3517  ,cliente3517@mail.com,  Cusco  ,10-14-2020
3518,Cliente 3518,cliente3518@mail.com,LIMA  ,2024-01-01
3519,  cliente 3519  ,cliente3519@mail.com,TRUJILLO  ,N/A
3520,  cliente 3520  ,cliente3520@mail.com,CUSCO,25/12/2021
3521,Cliente 3521,cliente3521@mail.com,chiclayo,2024-03-11
3522,  Cliente 3522,cliente3522@mail.com,  Piura  ,05-19-2024
3523,  CLIENTE 3523,cliente3523@mail.com,  TRUJILLO,08-23-2022
3524,CLIENTE 3524,cliente3524@mail.com,Iquitos,05-30-2020
3525,  CLIENTE 3525  ,,  Chiclayo,03-29-2024
3526,Cliente 3526  ,cliente3526@mail.com,PIURA  ,03-08-2020
3527,  Cliente 3527  ,cliente3527@mail.com,  AREQUIPA,2020/10/03 22:40:41
3528,Cliente 3528,cliente3528@mail.com,Tacna  ,2020-10-04
3529,CLIENTE 3529,cliente3529@mail.com,  trujillo,04/07/2019
3530,  Cliente 3530  ,cliente3529mail.com,  arequipa,07/11/2023
3531,CLIENTE 3531,cliente3531@mail.com,  Trujillo,N/A
3532,Cliente 3532  ,cliente3532@mail.com,  IQUITOS,2023/07/12 17:43:58
3533,  CLIENTE 3533,cliente3533@mail.com,Trujillo,2021-05-23
3534,  CLIENTE 3534,cliente3534@mail.com,Arequipa  ,01-29-2024
3535,CLIENTE 3535  ,cliente3535@mail.com,Iquitos  ,08-01-2023
3536,  cliente 3536,cliente3536@mail.com,  CUSCO,07/06/2020
3537,Cliente 3537  ,cliente3537@mail.com,Lima,02/10/2021
3538,cliente 3538  ,cliente3538@mail.com,  Piura,2024/12/27 10:03:12
3539,  cliente 3539  ,cliente3539@mail.com,Trujillo  ,2021-06-28
3540,cliente 3540,cliente3540@mail.com,  piura,2021-06-17
3541,cliente 3541  ,cliente3541@mail.com,tacna,N/A
3542,cliente 3542,cliente3542@mail.com,  Arequipa  ,04-10-2021
3543,  Cliente 3543,cliente3543@mail.com,piura  ,2023-05-18
3544,Cliente 3544,cliente3544@mail.com,AREQUIPA,2024-10-11
3545,  cliente 3545,cliente3545@mail.com,Piura,2019/10/23 20:30:10
3546,Cliente 3546,cliente3546@mail.com,  Lima  ,2020/02/26 06:14:29
3547,  Cliente 3547  ,cliente3546mail.com,lima  ,N/A
3548,Cliente 3548,cliente3548@mail.com,  iquitos,07-04-2019
3549,  CLIENTE 3549,cliente3549@mail.com,lima  ,N/A
3550,Cliente 3550,cliente3550@mail.com,  IQUITOS  ,2024/07/30 19:10:16
3551,  Cliente 3551,cliente3551@mail.com,  Lima  ,01-30-2020
3552,cliente 3552,cliente3552@mail.com,LIMA,2024/12/19 06:09:09
3553,  CLIENTE 3553  ,cliente3553@mail.com,Lima,2020/02/17 06:08:50
3554,Cliente 3554  ,cliente3554@mail.com,Arequipa,N/A
3555,,cliente3555@mail.com,Trujillo  ,30/03/2020
3556,  cliente 3556,   TEST@MAIL.COM  ,  Iquitos,27/09/2021
3557,  Cliente 3557,cliente3557@mail.com,Piura,N/A
3558,CLIENTE 3558,cliente3558@mail.com,  Lima,2024/10/01 23:42:11
3559,CLIENTE 3559,cliente3559@mail.com,AREQUIPA,2022/05/05 01:53:24
3560,Cliente 3560  ,cliente3560@mail.com,Arequipa  ,2023/03/01 16:41:17
3561,CLIENTE 3561,cliente3561@mail.com,AREQUIPA,17/03/2020
3562,  cliente 3562  ,cliente3562@mail.com,  iquitos,11-29-2023
3563,  Cliente 3563,cliente3563@mail.com,TRUJILLO,2024-05-18
3564,CLIENTE 3564,cliente3564@mail.com,  IQUITOS  ,N/A
3565,  Cliente 3565,cliente3565@mail.com,PIURA  ,N/A
3566,Cliente 3566  ,cliente3566@mail.com,TRUJILLO  ,2022/07/10 22:51:41
3567,  Cliente 3567  ,cliente3567@mail.com,  CUSCO,2022/03/11 14:52:35
3568,  CLIENTE 3568,cliente3568@mail.com,Chiclayo  ,05/11/2022
3569,  CLIENTE 3569,cliente3569@mail.com,  AREQUIPA,2019/08/23 14:54:05
3570,  Cliente 3570,cliente3570@mail.com,  Iquitos,05-22-2024
3571,  cliente 3571  ,cliente3571@mail.com,Cusco,N/A
3572,cliente 3572,cliente3572@mail.com,tacna  ,2022-06-05
3573,CLIENTE 3573,cliente3573@mail.com,Iquitos  ,2023/05/21 22:55:37
3574,Cliente 3574  ,cliente3574@mail.com,lima  ,05-14-2021
3575,cliente 3575  ,cliente3575@mail.com,Chiclayo,2024-11-28
3576,CLIENTE 3576,cliente3576@mail.com,Lima,20/02/2022
3577,Cliente 3577  ,cliente3577@mail.com,,2022-11-13
3578,Cliente 3578,cliente3578@mail.com,  chiclayo,N/A
3579,  cliente 3579  ,cliente3579@mail.com,  Iquitos  ,10-13-2021
3580,  cliente 3580,cliente3580@mail.com,  piura  ,N/A
3581,Cliente 3581,cliente3581@mail.com,  cusco,2019-01-08
3582,CLIENTE 3582,cliente3582@mail.com,  PIURA,N/A
3583,CLIENTE 3583  ,cliente3583@mail.com,iquitos,2022-11-25
3584,  cliente 3584  ,   TEST@MAIL.COM  ,trujillo  ,26/05/2024
3585,CLIENTE 3585,cliente3585@mail.com,  Lima,N/A
3586,  CLIENTE 3586  ,cliente3586@mail.com,Chiclayo,N/A
3587,Cliente 3587,cliente3587@mail.com,  Piura,N/A
3588,Cliente 3588  ,cliente3588@mail.com,IQUITOS,2019-07-16
3589,cliente 3589,cliente3589@mail.com,Piura  ,N/A
3590,Cliente 3590  ,cliente3590@mail.com,Iquitos  ,N/A
3591,  cliente 3591,cliente3591@mail.com,  Lima  ,07/11/2020
3592,CLIENTE 3592  ,cliente3592@mail.com,Chiclayo,2022/08/27 20:30:41
3593,CLIENTE 3593,cliente3593@mail.com,Cusco  ,N/A
3594,Cliente 3594  ,cliente3594@mail.com,Lima  ,2023-03-18
3595,  Cliente 3595  ,cliente3595@mail.com,  Piura,2021-04-14
3596,cliente 3596,cliente3595mail.com,  Cusco,N/A
3597,cliente 3597,cliente3597@mail.com,IQUITOS,31/05/2021
3598,  Cliente 3598  ,cliente3598@mail.com,cusco,2021-11-15
3599,Cliente 3599  ,cliente3599@mail.com,  Iquitos  ,08-28-2023
3600,cliente 3600  ,cliente3600@mail.com,LIMA,01/12/2023
3601,Cliente 3601,cliente3601@mail.com,  PIURA,10/02/2020
3602,  cliente 3602,cliente3602@mail.com,TRUJILLO  ,N/A
3603,cliente 3603,cliente3603@mail.com,PIURA,2023/02/16 21:25:01
3604,CLIENTE 3604,cliente3604@mail.com,  Iquitos  ,2021-12-03
3605,CLIENTE 3605,cliente3605@mail.com,arequipa,N/A
3606,  Cliente 3606,cliente3606@mail.com,  CHICLAYO  ,N/A
3607,  CLIENTE 3607  ,cliente3607@mail.com,TACNA  ,05-23-2019
3608,  Cliente 3608,cliente3608@mail.com,  trujillo  ,2019/11/06 08:49:50
3609,cliente 3609,cliente3609@mail.com,Cusco,N/A
3610,  CLIENTE 3610  ,cliente3610@mail.com,  Trujillo  ,2022-11-28
3611,CLIENTE 3611  ,cliente3611@mail.com,  Chiclayo  ,2019/02/20 14:01:32
3612,Cliente 3612,cliente3612@mail.com,  CUSCO,2020-01-21
3613,Cliente 3613  ,cliente3613@mail.com,Chiclayo,05-05-2020
3614,Cliente 3614,cliente3614@mail.com,Cusco,2022/10/03 00:39:55
3615,  Cliente 3615  ,cliente3615@mail.com,TRUJILLO  ,19/11/2022
3616,  Cliente 3616  ,cliente3616@mail.com,Cusco  ,2019/01/03 02:24:02
3617,Cliente 3617  ,cliente3617@mail.com,cusco  ,2022-08-22
3618,Cliente 3618,cliente3618@mail.com,AREQUIPA  ,N/A
3619,Cliente 3619,cliente3619@mail.com,  Piura  ,11-09-2024
3620,  Cliente 3620  ,cliente3620@mail.com,  Piura  ,2020/02/14 20:09:08
3621,  Cliente 3621,cliente3621@mail.com,  TACNA,07-12-2024
3622,  Cliente 3622  ,cliente3622@mail.com,  tacna,2021-07-26
3623,  cliente 3623,cliente3623@mail.com,  Iquitos,2020-05-08
3624,Cliente 3624,cliente3624@mail.com,IQUITOS,2021-05-01
3625,  cliente 3625  ,cliente3625@mail.com,Iquitos  ,N/A
3626,Cliente 3626,cliente3626@mail.com,Arequipa  ,26/07/2024
3627,Cliente 3627,cliente3627@mail.com,tacna  ,01-24-2022
3628,  Cliente 3628,cliente3628@mail.com,  Chiclayo,16/02/2021
3629,Cliente 3629,cliente3629@mail.com,Iquitos,14/09/2019
3630,Cliente 3630,cliente3630@mail.com,  iquitos,03-01-2022
3631,CLIENTE 3631,cliente3631@mail.com,  Trujillo  ,2024-08-26
3632,Cliente 3632  ,cliente3632@mail.com,  lima,09/07/2024
3633,Cliente 3633  ,cliente3633@mail.com,CHICLAYO,05-29-2020
3634,Cliente 3634,cliente3634@mail.com,  Iquitos,2019/06/10 21:32:20
3635,  cliente 3635,cliente3635@mail.com,Iquitos  ,16/05/2022
3636,Cliente 3636,cliente3636@mail.com,iquitos,2024-04-27
3637,  Cliente 3637,cliente3637@mail.com,Lima  ,N/A
3638,CLIENTE 3638  ,cliente3638@mail.com,Lima  ,12-13-2024
3639,cliente 3639,cliente3639@mail.com,arequipa,28/12/2020
3640,Cliente 3640,cliente3640@mail.com,Chiclayo  ,2022-08-26
3641,CLIENTE 3641,cliente3641@mail.com,Arequipa  ,2024-07-29
3642,CLIENTE 3642  ,cliente3642@mail.com,Cusco,10-11-2019
3643,  CLIENTE 3643  ,cliente3643@mail.com,LIMA,2024/12/26 07:31:45
3644,  Cliente 3644  ,cliente3644@mail.com,  trujillo  ,2019-10-23
3645,Cliente 3645,cliente3645@mail.com,  Tacna  ,01-04-2019
3646,cliente 3646,cliente3646@mail.com,  Trujillo,25/10/2020
3647,cliente 3647,cliente3647@mail.com,Tacna,2023/01/21 09:17:07
3648,cliente 3648  ,cliente3648@mail.com,lima  ,08-31-2019
3649,CLIENTE 3649,cliente3649@mail.com,lima,02-17-2020
3650,  Cliente 3650  ,cliente3650@mail.com,  Lima,2024/01/19 11:57:07
3651,Cliente 3651,cliente3651@mail.com,  arequipa,2020-12-03
3652,Cliente 3652  ,cliente3652@mail.com,Chiclayo  ,2023-06-02
3653,  cliente 3653,cliente3652mail.com,  Tacna  ,13/10/2024
3654,CLIENTE 3654  ,cliente3654@mail.com,  chiclayo  ,14/10/2022
3655,  Cliente 3655,cliente3655@mail.com,Arequipa,N/A
3656,  cliente 3656  ,cliente3656@mail.com,Arequipa,N/A
3657,  CLIENTE 3657,cliente3657@mail.com,  Piura  ,01/12/2024
3658,cliente 3658,cliente3658@mail.com,  Trujillo,2021/12/03 10:44:43
3659,  Cliente 3659,cliente3659@mail.com,Trujillo,N/A
3660,  Cliente 3660  ,cliente3660@mail.com,  Cusco  ,N/A
3661,  Cliente 3661,cliente3661@mail.com,IQUITOS,2024/11/26 06:42:08
3662,  Cliente 3662,cliente3662@mail.com,Arequipa  ,2020-02-15
3663,CLIENTE 3663  ,cliente3663@mail.com,tacna,01-24-2023
3664,  CLIENTE 3664  ,cliente3664@mail.com,  Piura,2019-08-09
3665,Cliente 3665,cliente3665@mail.com,piura,12-12-2020
3666,CLIENTE 3666,cliente3666@mail.com,  iquitos  ,2022/04/05 03:45:51
3667,  Cliente 3667,cliente3667@mail.com,  Chiclayo  ,N/A
3668,Cliente 3668  ,   TEST@MAIL.COM  ,Iquitos,2019/11/15 05:31:25
3669,cliente 3669  ,cliente3668mail.com,Iquitos,2019-11-17
3670,cliente 3670  ,cliente3670@mail.com,iquitos,2021/08/31 13:10:46
3671,Cliente 3671,cliente3671@mail.com,  Trujillo,2022-02-15
3672,Cliente 3672,cliente3672@mail.com,Arequipa  ,2021/07/18 18:05:41
3673,Cliente 3673,cliente3673@mail.com,cusco  ,02/03/2020
3674,  CLIENTE 3674  ,cliente3674@mail.com,  AREQUIPA  ,2022-04-04
3675,  Cliente 3675,cliente3675@mail.com,  Chiclayo  ,02-18-2020
3676,  Cliente 3676,cliente3676@mail.com,lima  ,N/A
3677,cliente 3677,cliente3677@mail.com,  IQUITOS,N/A
3678,Cliente 3678  ,cliente3678@mail.com,AREQUIPA,2020-03-19
3679,  Cliente 3679  ,cliente3679@mail.com,Chiclayo,01/08/2019
3680,  Cliente 3680,cliente3680@mail.com,Lima,N/A
3681,  Cliente 3681  ,cliente3681@mail.com,Lima,17/10/2023
3682,  Cliente 3682,cliente3682@mail.com,  Iquitos,01-27-2019
3683,CLIENTE 3683,cliente3683@mail.com,Cusco  ,N/A
3684,  Cliente 3684  ,cliente3684@mail.com,TACNA  ,2024/07/12 13:01:12
3685,  Cliente 3685  ,cliente3685@mail.com,Trujillo,2020/05/24 21:25:01
3686,cliente 3686,cliente3686@mail.com,Arequipa  ,2022-09-29
3687,CLIENTE 3687,cliente3687@mail.com,  lima,N/A
3688,Cliente 3688,cliente3688@mail.com,  arequipa  ,23/10/2020
3689,cliente 3689,cliente3689@mail.com,Tacna  ,05/05/2024
3690,  cliente 3690  ,cliente3690@mail.com,Trujillo  ,04-15-2020
3691,cliente 3691,cliente3691@mail.com,Tacna,N/A
3692,Cliente 3692,cliente3692@mail.com,Trujillo,29/03/2024
3693,  Cliente 3693,cliente3693@mail.com,PIURA,03/11/2024
3694,cliente 3694,cliente3694@mail.com,trujillo,N/A
3695,CLIENTE 3695,cliente3695@mail.com,  Iquitos,2020/11/05 22:56:15
3696,cliente 3696,cliente3696@mail.com,  CUSCO,N/A
3697,  Cliente 3697  ,cliente3697@mail.com,  TACNA,2019/11/09 03:13:19
3698,Cliente 3698,cliente3698@mail.com,  LIMA  ,2020-03-11
3699,  Cliente 3699,cliente3699@mail.com,IQUITOS  ,2020-01-18
3700,Cliente 3700,cliente3700@mail.com,Piura,2024/01/06 17:49:02
3701,  Cliente 3701,cliente3701@mail.com,CUSCO  ,N/A
3702,  Cliente 3702,cliente3702@mail.com,  AREQUIPA  ,12-28-2021
3703,CLIENTE 3703  ,cliente3703@mail.com,  IQUITOS  ,27/08/2022
3704,Cliente 3704,cliente3704@mail.com,TACNA  ,2021-09-04
3705,  cliente 3705,cliente3705@mail.com,chiclayo  ,2020-03-10
3706,cliente 3706,cliente3706@mail.com,Chiclayo  ,2021/02/08 20:17:29
3707,Cliente 3707,cliente3707@mail.com,  Lima,05-10-2021
3708,  Cliente 3708,cliente3708@mail.com,Trujillo,N/A
3709,cliente 3709,cliente3709@mail.com,  Lima,09-19-2019
3710,CLIENTE 3710  ,cliente3710@mail.com,  Chiclayo  ,2021/02/10 00:40:28
3711,  cliente 3711  ,cliente3711@mail.com,  Arequipa,09-16-2023
3712,  Cliente 3712  ,cliente3712@mail.com,piura,11/02/2024
3713,CLIENTE 3713,cliente3713@mail.com,  piura  ,N/A
3714,Cliente 3714  ,cliente3714@mail.com,Tacna  ,N/A
3715,  cliente 3715,cliente3715@mail.com,piura  ,06-04-2021
3716,Cliente 3716  ,cliente3716@mail.com,Tacna,2024-11-15
3717,Cliente 3717,cliente3717@mail.com,iquitos,25/03/2019
3718,  Cliente 3718,cliente3718@mail.com,Tacna,N/A
3719,Cliente 3719  ,cliente3719@mail.com,  iquitos,N/A
3720,cliente 3720,cliente3720@mail.com,Tacna,2020-09-30
3721,  Cliente 3721  ,cliente3721@mail.com,  Chiclayo  ,05-28-2023
3722,CLIENTE 3722,cliente3722@mail.com,  Chiclayo,2024-02-29
3723,CLIENTE 3723  ,cliente3723@mail.com,trujillo,2023/05/03 00:45:23
3724,Cliente 3724,cliente3724@mail.com,iquitos,2020-08-09
3725,cliente 3725,cliente3725@mail.com,  Cusco,02/05/2022
3726,Cliente 3726  ,cliente3726@mail.com,Iquitos  ,N/A
3727,Cliente 3727,cliente3727@mail.com,  Tacna  ,06-30-2024
3728,CLIENTE 3728,cliente3728@mail.com,Tacna,2019/06/19 12:58:09
3729,cliente 3729,cliente3729@mail.com,Cusco,13/01/2021
3730,Cliente 3730  ,cliente3730@mail.com,  Lima,N/A
3731,  Cliente 3731,cliente3731@mail.com,TACNA,N/A
3732,cliente 3732,cliente3732@mail.com,Trujillo,12-17-2019
3733,  cliente 3733,cliente3733@mail.com,  Piura  ,01-19-2021
3734,CLIENTE 3734,cliente3734@mail.com,Piura,04-02-2023
3735,  cliente 3735  ,cliente3735@mail.com,Arequipa  ,2024/06/05 10:52:01
3736,Cliente 3736,cliente3736@mail.com,Arequipa,01-20-2024
3737,  cliente 3737,cliente3737@mail.com,  Piura,09/08/2019
3738,Cliente 3738  ,cliente3738@mail.com,  Piura  ,06-30-2023
3739,  cliente 3739  ,cliente3739@mail.com,Chiclayo,02-07-2019
3740,cliente 3740  ,cliente3740@mail.com,Trujillo,26/01/2022
3741,CLIENTE 3741,cliente3741@mail.com,cusco  ,2021/09/10 05:54:41
3742,  Cliente 3742,cliente3742@mail.com,Arequipa,N/A
3743,  Cliente 3743,cliente3742mail.com,  Chiclayo,04-16-2022
3744,Cliente 3744,cliente3744@mail.com,CHICLAYO  ,2023-11-01
3745,  Cliente 3745  ,cliente3745@mail.com,cusco,31/07/2022
3746,CLIENTE 3746  ,cliente3746@mail.com,  CHICLAYO,2022-02-09
